latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
12.6392,76.5823,316.2,1.8,1.3,2021-01-02,0801,Aqua,MODIS,68,6.03,299.2,17.4,D,0
12.6419,76.5985,313.7,1.8,1.3,2021-01-02,0801,Aqua,MODIS,64,6.03,298,12.7,D,0
12.1674,75.2479,314.6,1,1,2021-01-03,0540,Terra,MODIS,65,6.03,300,5.7,D,0
12.1931,76.9906,306.6,1.2,1.1,2021-01-18,1725,Terra,MODIS,69,6.03,288.7,10.2,N,0
12.2713,77.203,319.4,2.1,1.4,2021-01-19,0843,Aqua,MODIS,70,6.03,301.6,23.2,D,0
12.6409,76.9439,314.6,1,1,2021-01-21,0527,Terra,MODIS,56,6.03,301.5,5.7,D,0
12.6869,76.9413,315.6,1,1,2021-01-21,0527,Terra,MODIS,59,6.03,302,6.4,D,0
12.6396,76.953,318.8,1,1,2021-01-21,0527,Terra,MODIS,67,6.03,301.5,9.5,D,0
10.2895,77.089,320.4,1.2,1.1,2021-01-21,0830,Aqua,MODIS,69,6.03,294.7,18.3,D,0
12.3698,76.675,327,1.2,1.1,2021-01-21,0831,Aqua,MODIS,77,6.03,306.7,17.2,D,0
12.7182,76.6393,325.5,1.2,1.1,2021-01-21,0831,Aqua,MODIS,75,6.03,305.3,15.9,D,0
12.2406,77.1805,318.9,1.2,1.1,2021-01-21,0831,Aqua,MODIS,52,6.03,302.4,9.3,D,0
12.7229,76.643,328.2,1.2,1.1,2021-01-21,0831,Aqua,MODIS,78,6.03,305.1,18.5,D,0
12.5383,77.0226,313.6,1.3,1.1,2021-01-23,0515,Terra,MODIS,60,6.03,299.1,8.8,D,0
12.3402,77.2035,316.3,1.3,1.1,2021-01-23,0515,Terra,MODIS,45,6.03,300.6,8.6,D,0
12.3392,77.209,316.5,1.3,1.1,2021-01-23,0515,Terra,MODIS,46,6.03,301.5,8.7,D,0
10.3033,77.0957,309.8,1.2,1.1,2021-01-23,0516,Terra,MODIS,43,6.03,293.8,8.7,D,0
12.5721,77.3943,321.6,1,1,2021-01-23,0819,Aqua,MODIS,70,6.03,304.7,10.4,D,0
12.6895,77.1843,322.1,1,1,2021-01-23,0819,Aqua,MODIS,71,6.03,302.5,10.9,D,0
12.7149,74.9766,315.9,1.1,1.1,2021-01-23,0819,Aqua,MODIS,62,6.03,302.1,8.6,D,0
9.7339,77.0367,312.2,1.4,1.2,2021-01-25,0806,Aqua,MODIS,45,6.03,297.4,13,D,0
11.6508,76.6704,322,1.4,1.2,2021-01-25,0806,Aqua,MODIS,70,6.03,309.4,14.6,D,0
12.2675,77.3214,320.3,1.3,1.1,2021-01-25,0806,Aqua,MODIS,68,6.03,305.4,11.7,D,0
12.2658,77.3101,325.5,1.3,1.1,2021-01-25,0806,Aqua,MODIS,76,6.03,305.2,19.4,D,0
12.343,76.6915,324.3,1.4,1.2,2021-01-25,0807,Aqua,MODIS,74,6.03,309.6,16.7,D,0
11.3646,76.6987,310.6,1.5,1.2,2021-01-26,0546,Terra,MODIS,53,6.03,295.6,12.9,D,0
11.3621,76.7135,309.8,1.5,1.2,2021-01-26,0546,Terra,MODIS,48,6.03,297.7,12,D,0
11.3597,76.7064,318.4,1.5,1.2,2021-01-26,0546,Terra,MODIS,72,6.03,298.1,23.8,D,0
12.4033,76.6875,315.9,1.5,1.2,2021-01-26,0546,Terra,MODIS,65,6.03,302.3,12.5,D,0
12.5468,76.8048,312.7,1.5,1.2,2021-01-26,0546,Terra,MODIS,41,6.03,302.7,7.7,D,0
12.7157,74.9772,316.8,1.1,1.1,2021-01-26,0546,Terra,MODIS,67,6.03,306.3,10,D,0
12.7141,74.9876,316.2,1.1,1.1,2021-01-26,0546,Terra,MODIS,66,6.03,305.4,9.7,D,0
10.1594,77.0316,307.4,1,1,2021-01-27,1718,Terra,MODIS,71,6.03,281.8,10.4,N,0
10.1684,77.0303,306.5,1,1,2021-01-27,1718,Terra,MODIS,68,6.03,282.2,9.9,N,0
11.8034,77.0135,302.3,1,1,2021-01-27,1719,Terra,MODIS,48,6.03,289.3,5.9,N,0
12.7799,76.3499,310.3,1,1,2021-01-28,0533,Terra,MODIS,28,6.03,300,3.3,D,0
12.7178,76.765,316.1,1,1,2021-01-28,0533,Terra,MODIS,65,6.03,303.2,6.2,D,0
12.6668,76.6146,320.6,1,1,2021-01-28,0533,Terra,MODIS,73,6.03,301.6,11,D,0
12.495,77.2569,314.5,1.1,1,2021-01-28,0533,Terra,MODIS,45,6.03,303.1,6.2,D,0
12.7135,75.6826,311.3,1,1,2021-01-28,0533,Terra,MODIS,50,6.03,298,7.3,D,0
10.0394,77.4991,315.4,1.1,1.1,2021-01-28,0534,Terra,MODIS,63,6.03,303.5,6.3,D,0
9.4743,77.2931,308.9,1.1,1.1,2021-01-28,0534,Terra,MODIS,37,6.03,294.2,8,D,0
9.449,77.2956,318.8,1.5,1.2,2021-01-28,0836,Aqua,MODIS,70,6.03,295.5,22.8,D,0
9.4596,77.2942,333,1.5,1.2,2021-01-28,0836,Aqua,MODIS,85,6.03,296.6,49.9,D,0
9.5272,77.1076,312,1.4,1.2,2021-01-28,0836,Aqua,MODIS,43,6.03,298.5,9,D,0
9.5727,77.2054,321.1,1.4,1.2,2021-01-28,0836,Aqua,MODIS,73,6.03,299,23.5,D,0
9.571,77.1929,323.8,1.4,1.2,2021-01-28,0836,Aqua,MODIS,67,6.03,298.7,28.4,D,0
9.5657,77.201,328.5,1.4,1.2,2021-01-28,0836,Aqua,MODIS,81,6.03,299.3,37.5,D,0
12.5064,77.3804,321.3,1.6,1.3,2021-01-28,0837,Aqua,MODIS,71,6.03,305.9,14.9,D,0
12.7149,75.7124,315.6,1.3,1.1,2021-01-28,0837,Aqua,MODIS,45,6.03,303.2,11.6,D,0
10.4453,77.2692,303,1.1,1.1,2021-01-29,1706,Terra,MODIS,53,6.03,292,4.7,N,0
9.5471,77.126,325.3,1,1,2021-01-30,0824,Aqua,MODIS,76,6.03,297.2,18.7,D,0
9.5458,77.1169,314.3,1,1,2021-01-30,0824,Aqua,MODIS,51,6.03,296.4,7.3,D,0
12.3096,77.2213,304.2,1.6,1.3,2021-01-31,1654,Terra,MODIS,59,6.03,293.7,9,N,0
12.3209,77.2198,304.8,1.6,1.3,2021-01-31,1654,Terra,MODIS,62,6.03,293.5,9.9,N,0
12.4695,77.2689,317.5,1.6,1.2,2021-02-01,0509,Terra,MODIS,62,6.03,302.2,12.3,D,0
12.4694,77.263,316.4,1.6,1.2,2021-02-01,0509,Terra,MODIS,50,6.03,301.7,9.5,D,0
11.2757,77.2437,329.3,1.1,1,2021-02-01,0812,Aqua,MODIS,79,6.03,308.8,15.9,D,0
12.752,76.5701,326.1,1.1,1.1,2021-02-01,0813,Aqua,MODIS,44,6.03,309.4,11.3,D,0
12.7645,76.5891,326.6,1.1,1.1,2021-02-01,0813,Aqua,MODIS,61,6.03,308.6,12.4,D,0
12.6445,75.1088,314.7,1.4,1.2,2021-02-02,0552,Terra,MODIS,63,6.03,302.8,12,D,0
10.2459,77.0507,320.8,2.2,1.4,2021-02-02,0552,Terra,MODIS,77,6.03,293.1,53.8,D,0
10.2428,77.0689,309,2.2,1.4,2021-02-02,0552,Terra,MODIS,58,6.03,292.7,22.9,D,0
10.2467,77.0459,310.8,2.2,1.4,2021-02-02,0552,Terra,MODIS,62,6.03,292.4,27,D,0
10.244,77.0624,319.4,2.2,1.4,2021-02-02,0552,Terra,MODIS,75,6.03,293.4,49.8,D,0
12.5723,77.132,337.5,1.6,1.2,2021-02-03,0800,Aqua,MODIS,88,6.03,301.8,61,D,0
12.5699,77.1173,319.7,1.6,1.3,2021-02-03,0800,Aqua,MODIS,70,6.03,301.2,16.5,D,0
12.5148,77.1342,318.7,1.2,1.1,2021-02-04,0539,Terra,MODIS,65,6.03,304.4,11.2,D,0
10.0223,76.3665,314.6,1.2,1.1,2021-02-04,0540,Terra,MODIS,62,6.03,298.6,6.5,D,0
8.2099,77.4996,316.7,1.9,1.3,2021-02-04,0842,Aqua,MODIS,66,6.03,299.2,18.6,D,0
8.2078,77.4836,313.3,1.9,1.3,2021-02-04,0842,Aqua,MODIS,52,6.03,298.9,12.1,D,0
10.1865,77.1392,309.4,1.9,1.3,2021-02-04,0843,Aqua,MODIS,47,6.03,272.3,24.6,D,0
11.4756,77.3175,318.5,2.1,1.4,2021-02-04,0843,Aqua,MODIS,65,6.03,302,17.6,D,0
12.7212,77.1626,324.6,2.1,1.4,2021-02-04,0843,Aqua,MODIS,75,6.03,304.4,33.7,D,0
12.4672,77.3984,316.5,1,1,2021-02-06,0527,Terra,MODIS,46,6.03,304.6,5.5,D,0
12.3748,76.6469,316.3,1,1,2021-02-06,0527,Terra,MODIS,57,6.03,303.5,5,D,0
10.8529,76.0271,316,1,1,2021-02-06,0528,Terra,MODIS,63,6.03,301.5,6.6,D,0
10.7677,76.2341,314.4,1,1,2021-02-06,0528,Terra,MODIS,60,6.03,298.4,5.9,D,0
10.1983,77.0987,308.5,1,1,2021-02-06,0528,Terra,MODIS,49,6.03,291.3,6.2,D,0
11.0018,77.2147,328.1,1.2,1.1,2021-02-06,0831,Aqua,MODIS,76,6.03,308.9,16.9,D,0
12.1295,77.186,339.1,1.2,1.1,2021-02-06,0831,Aqua,MODIS,87,6.03,310.6,39.5,D,0
12.6325,76.7518,326.4,1.2,1.1,2021-02-06,0831,Aqua,MODIS,74,6.03,310.7,13.3,D,0
12.1134,76.7462,316.3,1.3,1.1,2021-02-08,0515,Terra,MODIS,62,6.03,303.3,7.4,D,0
9.5886,76.9288,311.6,1.2,1.1,2021-02-08,0516,Terra,MODIS,30,6.03,299.8,5.6,D,0
9.5753,76.9352,318.8,1,1,2021-02-08,0818,Aqua,MODIS,43,6.03,303.3,7.8,D,0
9.5739,76.9258,319.7,1,1,2021-02-08,0818,Aqua,MODIS,49,6.03,304.5,8.3,D,0
9.5934,76.9367,316.5,1,1,2021-02-08,0818,Aqua,MODIS,49,6.03,303.4,6.8,D,0
9.592,76.9273,321,1,1,2021-02-08,0818,Aqua,MODIS,68,6.03,309.3,10.9,D,0
10.7211,76.4568,323.2,1,1,2021-02-08,0818,Aqua,MODIS,67,6.03,310.2,11.1,D,0
11.4962,76.4618,316.3,1,1,2021-02-08,0819,Aqua,MODIS,57,6.03,304.3,7.3,D,0
12.3284,77.1176,328.5,1,1,2021-02-08,0819,Aqua,MODIS,76,6.03,315.4,10.2,D,0
12.4199,76.7288,323.7,1,1,2021-02-08,0819,Aqua,MODIS,69,6.03,309.3,9.5,D,0
12.4186,76.7197,343.6,1,1,2021-02-08,0819,Aqua,MODIS,90,6.03,309.7,37.9,D,0
12.5316,77.2508,327.2,1,1,2021-02-08,0819,Aqua,MODIS,68,6.03,309.3,12.5,D,0
12.6145,77.4461,322.9,1,1,2021-02-08,0819,Aqua,MODIS,64,6.03,311.4,6.9,D,0
12.7679,77.0393,325.3,1,1,2021-02-08,0819,Aqua,MODIS,70,6.03,311.3,8.6,D,0
12.7116,74.9818,324.3,1.1,1.1,2021-02-08,0819,Aqua,MODIS,73,6.03,310.5,15.2,D,0
9.6063,76.9384,305.8,1,1,2021-02-08,2034,Aqua,MODIS,66,6.03,289,7.2,N,0
9.587,76.9449,333.7,1,1,2021-02-08,2034,Aqua,MODIS,100,6.03,294.6,33.7,N,0
9.5856,76.954,345.7,1,1,2021-02-08,2034,Aqua,MODIS,100,6.03,295.8,53.8,N,0
12.3321,76.608,327.5,4.3,1.9,2021-02-09,0902,Aqua,MODIS,70,6.03,305,123.5,D,2
12.3191,76.6014,320,4.3,1.9,2021-02-09,0902,Aqua,MODIS,72,6.03,304.3,58.3,D,2
12.4028,77.3815,322.7,1.2,1.1,2021-02-10,0807,Aqua,MODIS,68,6.03,311.2,8.6,D,0
12.401,77.3705,322.2,1.2,1.1,2021-02-10,0807,Aqua,MODIS,67,6.03,311.7,7.6,D,0
12.4916,77.2919,323.3,1.2,1.1,2021-02-10,0807,Aqua,MODIS,55,6.03,309.7,10.6,D,0
12.5247,77.3095,324.6,1.2,1.1,2021-02-10,0807,Aqua,MODIS,71,6.03,309.8,12.4,D,0
12.5345,77.308,323.3,1.2,1.1,2021-02-10,0807,Aqua,MODIS,67,6.03,308.2,10.9,D,0
12.3487,77.1498,302.7,1.5,1.2,2021-02-10,1731,Terra,MODIS,51,6.03,287,11.2,N,0
12.3469,77.1357,305.7,1.5,1.2,2021-02-10,1731,Terra,MODIS,65,6.03,286.5,14.7,N,0
12.7171,74.9751,317.9,1.1,1.1,2021-02-11,0546,Terra,MODIS,42,6.03,305.2,10,D,0
12.7156,74.9854,320.9,1.1,1.1,2021-02-11,0546,Terra,MODIS,70,6.03,305.8,14,D,0
12.7061,74.984,319.1,1.1,1.1,2021-02-11,0546,Terra,MODIS,63,6.03,303.2,11.6,D,0
12.3759,76.6777,315.1,1.4,1.2,2021-02-11,0546,Terra,MODIS,41,6.03,301.6,8.8,D,0
12.3456,75.1445,324.5,1.2,1.1,2021-02-11,0546,Terra,MODIS,77,6.03,304.6,18.6,D,0
12.3439,75.1552,318.6,1.2,1.1,2021-02-11,0546,Terra,MODIS,69,6.03,303.1,11.3,D,0
12.2405,77.1943,307.6,1,1,2021-02-12,1719,Terra,MODIS,72,6.03,292.7,7.8,N,0
12.2392,77.1847,308.5,1,1,2021-02-12,1719,Terra,MODIS,75,6.03,292.6,8.4,N,0
12.6487,76.4591,327.7,1,1,2021-02-13,0533,Terra,MODIS,79,6.03,307.6,15.4,D,0
12.5085,77.2661,315.7,1.1,1,2021-02-13,0533,Terra,MODIS,22,6.03,302.8,5.4,D,0
12.4079,77.3832,326,1.1,1,2021-02-13,0533,Terra,MODIS,45,6.03,307.6,12.5,D,0
12.4002,77.3719,320.7,1.1,1,2021-02-13,0533,Terra,MODIS,35,6.03,307.5,7.1,D,0
12.3987,77.3817,328.3,1.1,1,2021-02-13,0533,Terra,MODIS,78,6.03,308.6,16.6,D,0
12.3809,76.9516,314.3,1,1,2021-02-13,0533,Terra,MODIS,25,6.03,303.6,5.1,D,0
12.2977,77.1921,328.4,1.1,1,2021-02-13,0533,Terra,MODIS,79,6.03,304.9,18.8,D,0
12.2886,77.1906,333.9,1.1,1,2021-02-13,0533,Terra,MODIS,84,6.03,305.4,26.8,D,0
12.2244,76.7041,333.2,1,1,2021-02-13,0533,Terra,MODIS,84,6.03,306.8,22.8,D,0
12.0874,75.9578,320.2,1,1,2021-02-13,0533,Terra,MODIS,69,6.03,299.9,12.7,D,0
12.5179,77.3579,324.4,1.6,1.3,2021-02-13,0837,Aqua,MODIS,70,6.03,310.5,13.5,D,0
12.7657,77.1414,330.2,1.6,1.2,2021-02-13,0837,Aqua,MODIS,78,6.03,308.3,31.6,D,0
12.7638,77.1271,328,1.6,1.2,2021-02-13,0837,Aqua,MODIS,75,6.03,307.9,26,D,0
12.7968,77.0495,334.4,1.1,1,2021-02-15,0521,Terra,MODIS,84,6.03,306.2,25.8,D,0
10.7913,76.7865,325,1.1,1,2021-02-15,0521,Terra,MODIS,75,6.03,303.5,15.2,D,0
12.1909,77.2233,322.5,1.6,1.2,2021-02-19,0800,Aqua,MODIS,58,6.03,301.7,22.2,D,0
12.1912,77.2167,322.4,1.6,1.2,2021-02-19,0800,Aqua,MODIS,52,6.03,300.7,19.7,D,0
12.7442,77.1228,331.6,1,1,2021-02-24,0819,Aqua,MODIS,78,6.03,307.8,18,D,0
12.7334,77.1217,324.2,1,1,2021-02-24,0819,Aqua,MODIS,55,6.03,307.6,7.8,D,0
12.7455,77.1319,326.7,1,1,2021-02-24,0819,Aqua,MODIS,70,6.03,309.5,12.4,D,0
12.7224,76.6183,317.3,2.4,1.5,2021-02-26,0502,Terra,MODIS,55,6.03,301.2,16.4,D,0
12.2394,77.1818,331.2,2.7,1.6,2021-02-27,0849,Aqua,MODIS,80,6.03,308.5,74.2,D,0
12.3789,77.3641,341.6,2.8,1.6,2021-02-27,0849,Aqua,MODIS,89,6.03,306.2,145,D,0
12.0261,76.8008,302.9,4.1,1.9,2021-02-27,1635,Terra,MODIS,52,6.03,290.6,38.4,N,0
12.0443,76.8417,301.1,4,1.9,2021-02-27,1635,Terra,MODIS,37,6.03,290.8,28.7,N,0
12.0378,76.8051,304.9,4.1,1.9,2021-02-27,1635,Terra,MODIS,62,6.03,290.6,45.9,N,0
12.0328,76.8374,306.3,4,1.9,2021-02-27,1635,Terra,MODIS,68,6.03,291,52.9,N,0
9.6764,76.4707,318.1,2.7,1.6,2021-02-28,0754,Aqua,MODIS,38,6.03,301,29.7,D,0
11.7947,76.9056,328.1,2.3,1.5,2021-02-28,0754,Aqua,MODIS,76,6.03,311.2,34.1,D,0
11.8111,76.9237,328.9,2.3,1.5,2021-02-28,0754,Aqua,MODIS,77,6.03,312.4,36.9,D,0
12.5774,77.4606,309.1,1.1,1,2021-02-28,1718,Terra,MODIS,76,6.03,294.1,8.9,N,0
12.2278,77.1945,304.5,1,1,2021-02-28,1718,Terra,MODIS,60,6.03,294,4.9,N,0
12.2265,77.1848,310.1,1,1,2021-02-28,1718,Terra,MODIS,79,6.03,295,8.8,N,0
12.2435,77.2411,306.1,1.1,1,2021-02-28,1718,Terra,MODIS,63,6.03,293.6,6.1,N,0
12.2422,77.2312,315.3,1.1,1,2021-02-28,1718,Terra,MODIS,91,6.03,294.3,13.1,N,0
12.2513,77.2301,308.8,1.1,1,2021-02-28,1718,Terra,MODIS,76,6.03,294.7,7.8,N,0
12.5788,77.4704,315.3,1.1,1,2021-02-28,1718,Terra,MODIS,91,6.03,294.1,14.2,N,0
12.7829,77.4195,322.3,1.1,1,2021-03-01,0533,Terra,MODIS,44,6.03,309.9,8.7,D,2
12.7225,77.3346,319.9,1.1,1,2021-03-01,0533,Terra,MODIS,57,6.03,307.4,7,D,0
8.5178,77.325,324.9,1.4,1.2,2021-03-01,0836,Aqua,MODIS,66,6.03,303.2,24.6,D,0
12.6015,77.3129,323.8,1.6,1.3,2021-03-01,0837,Aqua,MODIS,62,6.03,309.9,12.9,D,0
12.5881,76.7625,328.6,1.5,1.2,2021-03-01,0837,Aqua,MODIS,68,6.03,311.7,21.7,D,0
12.5864,76.7491,330.7,1.5,1.2,2021-03-01,0837,Aqua,MODIS,77,6.03,312,25.6,D,0
12.2291,77.3466,309,1.1,1,2021-03-02,1706,Terra,MODIS,76,6.03,294.8,8.1,N,0
12.2214,77.3579,310.3,1.1,1,2021-03-02,1706,Terra,MODIS,77,6.03,293.9,8.8,N,0
12.5992,77.2938,303.5,1.1,1,2021-03-02,1706,Terra,MODIS,56,6.03,293.3,5.2,N,0
10.3334,77.4133,321.3,1,1,2021-03-03,0521,Terra,MODIS,56,6.03,301.7,12.2,D,0
9.0758,77.1185,325.3,1,1,2021-03-03,0824,Aqua,MODIS,65,6.03,307.5,13.1,D,0
9.5295,77.006,324.1,1,1,2021-03-03,0824,Aqua,MODIS,67,6.03,308.1,13.1,D,0
12.293,77.2265,328.1,1.1,1,2021-03-03,0825,Aqua,MODIS,60,6.03,313.1,8.9,D,0
12.2916,77.2168,333.7,1.1,1,2021-03-03,0825,Aqua,MODIS,78,6.03,313,16.9,D,0
12.1397,76.0707,321,1,1,2021-03-03,0825,Aqua,MODIS,40,6.03,307.4,8.8,D,0
12.5882,77.304,326,1.1,1,2021-03-03,0825,Aqua,MODIS,63,6.03,311.4,8.8,D,0
12.4214,75.9762,327.7,1,1,2021-03-03,0825,Aqua,MODIS,66,6.03,313.5,12.1,D,0
12.6974,77.4927,324.2,1.1,1,2021-03-03,0825,Aqua,MODIS,56,6.03,311.1,7.9,D,0
12.742,77.3595,325.3,1.1,1,2021-03-03,0825,Aqua,MODIS,60,6.03,311.4,8.3,D,0
12.5276,75.7595,323.1,1,1,2021-03-03,0825,Aqua,MODIS,57,6.03,307.8,11.8,D,0
12.5263,75.7504,325.2,1,1,2021-03-03,0825,Aqua,MODIS,68,6.03,312.8,13.9,D,0
12.7671,77.1403,331.9,1.1,1,2021-03-03,0825,Aqua,MODIS,72,6.03,313.4,17.1,D,0
12.2731,77.1509,342.6,1.1,1,2021-03-03,0825,Aqua,MODIS,88,6.03,315.2,33.4,D,0
10.8446,76.0259,326.4,1,1,2021-03-03,0825,Aqua,MODIS,61,6.03,313.1,8.8,D,0
11.4386,76.4471,321.4,1,1,2021-03-03,0825,Aqua,MODIS,61,6.03,307,9.8,D,0
11.4373,76.438,328,1,1,2021-03-03,0825,Aqua,MODIS,76,6.03,306.4,17.6,D,0
11.4476,76.4458,317.6,1,1,2021-03-03,0825,Aqua,MODIS,41,6.03,306.3,6.2,D,0
11.4463,76.4367,322,1,1,2021-03-03,0825,Aqua,MODIS,65,6.03,306.5,10.8,D,0
12.0434,76.9545,329.2,1,1,2021-03-03,0825,Aqua,MODIS,71,6.03,317.1,8.5,D,0
12.029,76.8511,336.9,1,1,2021-03-03,0825,Aqua,MODIS,83,6.03,317.3,19.1,D,0
12.0277,76.8417,345.4,1,1,2021-03-03,0825,Aqua,MODIS,90,6.03,317.9,35.1,D,0
12.0367,76.8404,362,1,1,2021-03-03,0825,Aqua,MODIS,100,6.03,318.5,74.7,D,0
12.1556,77.0386,323.2,1,1,2021-03-03,0825,Aqua,MODIS,31,6.03,310.3,5.9,D,0
12.2745,77.1605,326.4,1.1,1,2021-03-03,0825,Aqua,MODIS,46,6.03,311.4,8.2,D,0
8.2143,77.3823,307.3,3.2,1.7,2021-03-03,1748,Terra,MODIS,53,6.03,296.9,32.8,N,0
8.5197,77.2603,314.5,1.2,1.1,2021-03-03,2041,Aqua,MODIS,89,6.03,292.4,16.3,N,0
8.5102,77.2587,306.9,1.2,1.1,2021-03-03,2041,Aqua,MODIS,70,6.03,292.7,8.7,N,0
9.989,76.358,328.3,1.2,1.1,2021-03-05,0812,Aqua,MODIS,78,6.03,306.8,18.2,D,0
10.3121,76.539,325.4,1.2,1.1,2021-03-05,0812,Aqua,MODIS,72,6.03,306.6,16.7,D,0
10.3104,76.5282,319.1,1.2,1.1,2021-03-05,0812,Aqua,MODIS,44,6.03,306.7,8.4,D,0
10.314,76.5325,319.3,1.2,1.1,2021-03-05,0812,Aqua,MODIS,19,6.03,306.2,8.8,D,0
10.7732,77.2275,328.1,1.1,1,2021-03-05,0812,Aqua,MODIS,52,6.03,311.7,12.4,D,0
12.2831,77.2888,331.1,1.1,1,2021-03-05,0813,Aqua,MODIS,70,6.03,315.9,12.7,D,0
12.2817,77.2792,331.1,1.1,1,2021-03-05,0813,Aqua,MODIS,73,6.03,317.1,13.6,D,0
12.3421,77.4954,330.8,1,1,2021-03-05,0813,Aqua,MODIS,69,6.03,318.1,11.2,D,0
12.7976,77.1487,327.1,1.1,1,2021-03-05,0813,Aqua,MODIS,64,6.03,315.7,8.5,D,0
12.7276,76.5736,333.7,1.1,1.1,2021-03-05,0813,Aqua,MODIS,80,6.03,317.5,16.4,D,0
12.1045,77.1139,303.8,1.1,1,2021-03-05,2028,Aqua,MODIS,57,6.03,291.3,7.4,N,0
12.7933,76.6618,324.8,1.8,1.3,2021-03-06,0551,Terra,MODIS,73,6.03,309.8,20.5,D,0
12.7905,76.6784,328.8,1.8,1.3,2021-03-06,0551,Terra,MODIS,79,6.03,310.9,32.8,D,0
9.4418,76.3929,316.5,2,1.4,2021-03-06,0552,Terra,MODIS,0,6.03,299.5,19.1,D,0
10.8844,76.92,328.3,1.8,1.3,2021-03-07,0800,Aqua,MODIS,67,6.03,311.3,27.8,D,0
11.4786,76.6065,321,1.9,1.3,2021-03-07,0800,Aqua,MODIS,52,6.03,298.4,34.4,D,0
11.5652,76.3485,323.6,1.9,1.4,2021-03-07,0800,Aqua,MODIS,68,6.03,303.7,35.5,D,0
11.5607,76.3603,320.6,1.9,1.4,2021-03-07,0800,Aqua,MODIS,57,6.03,303.5,27.7,D,0
11.6888,76.7668,330.3,1.8,1.3,2021-03-07,0800,Aqua,MODIS,78,6.03,316.6,22.4,D,0
11.6862,76.7507,344.5,1.8,1.3,2021-03-07,0800,Aqua,MODIS,91,6.03,317,74.2,D,0
12.6988,76.4583,325.4,1.1,1.1,2021-03-08,0539,Terra,MODIS,72,6.03,313.6,12.1,D,0
12.7761,75.2226,314.7,1,1,2021-03-08,0539,Terra,MODIS,24,6.03,303.6,5.2,D,0
11.7752,76.7511,330.7,1.9,1.3,2021-03-08,0843,Aqua,MODIS,15,6.03,315.4,13.9,D,0
12.2653,77.3453,342.3,2.1,1.4,2021-03-08,0843,Aqua,MODIS,88,6.03,316.1,88.7,D,0
12.2628,77.3255,347.5,2.1,1.4,2021-03-08,0843,Aqua,MODIS,92,6.03,314.4,116.6,D,0
12.2649,77.3396,349.9,2.1,1.4,2021-03-08,0843,Aqua,MODIS,94,6.03,316.3,132.7,D,0
12.2625,77.3199,334.9,2.1,1.4,2021-03-08,0843,Aqua,MODIS,81,6.03,313.8,52.2,D,0
12.7865,77.2395,325.5,2.1,1.4,2021-03-08,0843,Aqua,MODIS,66,6.03,313.9,21.1,D,0
12.6873,76.452,329.2,1.8,1.3,2021-03-08,0843,Aqua,MODIS,64,6.03,316.2,24.2,D,0
11.8221,77.1726,323,2.9,1.6,2021-03-09,0748,Aqua,MODIS,70,6.03,299.1,67.7,D,0
11.8245,77.1643,324.3,2.9,1.6,2021-03-09,0748,Aqua,MODIS,71,6.03,299.2,73.3,D,0
12.5222,76.6148,324.3,1,1,2021-03-10,0527,Terra,MODIS,68,6.03,308.7,7.2,D,0
9.8686,76.995,321.8,1,1,2021-03-10,0528,Terra,MODIS,70,6.03,304.3,11.6,D,0
10.7807,76.7774,333,1.1,1.1,2021-03-10,0831,Aqua,MODIS,75,6.03,311.8,17.8,D,0
12.3833,76.089,330.7,1.1,1,2021-03-10,0831,Aqua,MODIS,75,6.03,314.7,8.1,D,0
12.7081,76.7736,333.8,1.2,1.1,2021-03-10,0831,Aqua,MODIS,78,6.03,318.3,16.5,D,0
12.6862,76.6117,328.9,1.2,1.1,2021-03-10,0831,Aqua,MODIS,71,6.03,314.3,8,D,0
12.6699,76.7068,311.3,1.4,1.2,2021-03-11,1700,Terra,MODIS,82,6.03,293.1,15.1,N,0
10.8961,76.8821,320.1,1.3,1.1,2021-03-12,0515,Terra,MODIS,55,6.03,300.1,11,D,0
11.1041,76.9865,337.4,1,1,2021-03-12,0819,Aqua,MODIS,84,6.03,312.6,19.8,D,0
12.5653,77.3522,327.7,1,1,2021-03-12,0819,Aqua,MODIS,67,6.03,301.2,12.1,D,0
12.5418,77.5,317.4,2.8,1.6,2021-03-13,0557,Terra,MODIS,38,6.03,303.5,23.5,D,0
12.1766,76.7126,320.9,2.5,1.5,2021-03-13,0557,Terra,MODIS,60,6.03,307.7,30.8,D,0
11.2242,76.5277,313.3,2.5,1.5,2021-03-13,0558,Terra,MODIS,33,6.03,293.8,37.1,D,0
11.2143,76.5203,322.3,4.1,1.9,2021-03-13,0901,Aqua,MODIS,71,6.03,293.8,127.6,D,0
11.2203,76.5119,319.3,4.1,1.9,2021-03-13,0901,Aqua,MODIS,58,6.03,294.4,107.6,D,0
10.2156,77.1182,317.8,1.4,1.2,2021-03-14,0806,Aqua,MODIS,58,6.03,299,16.7,D,0
12.4914,77.4747,327.3,1.2,1.1,2021-03-14,0807,Aqua,MODIS,52,6.03,316.1,9.1,D,0
8.358,77.3616,306.9,1.4,1.2,2021-03-14,1729,Terra,MODIS,52,6.03,296.1,6.6,N,0
12.4353,77.4088,320.8,1.6,1.3,2021-03-15,0545,Terra,MODIS,30,6.03,306.8,10.5,D,0
12.436,77.4022,324.1,1.6,1.3,2021-03-15,0545,Terra,MODIS,53,6.03,307.7,17.3,D,0
